status_id,status_type,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
614855718638584_684600291664126,video,12/24/2017 7:04,200,752,184,126,74,0,0,0,0
614855718638584_685187868272035,status,12/24/2017 23:58,137,162,0,136,0,0,1,0,0
614855718638584_685163814941107,status,12/24/2017 23:20,7,0,1,7,0,0,0,0,0
614855718638584_685124731611682,photo,12/24/2017 22:15,18,0,0,18,0,0,0,0,0
614855718638584_684785274978961,photo,12/24/2017 10:25,241,2,0,234,4,3,0,0,0
614855718638584_684650804992408,photo,12/24/2017 7:53,8,0,0,8,0,0,0,0,0
614855718638584_684629264994562,photo,12/24/2017 7:33,11,0,0,11,0,0,0,0,0
614855718638584_684613778329444,photo,12/24/2017 7:16,19,2,0,19,0,0,0,0,0
614855718638584_684600291664126,video,12/24/2017 7:04,200,752,184,126,74,0,0,0,0
614855718638584_684613778329444,status,12/24/2017 7:16,19,2,0,19,0,0,0,0,0
614855718638584_684600291664126,video,12/24/2017 7:04,200,752,184,126,74,0,0,0,0
614855718638584_685187868272035,status,12/24/2017 23:58,137,162,0,136,0,0,1,0,0
614855718638584_685163814941107,status,12/24/2017 23:20,7,0,1,7,0,0,0,0,0
614855718638584_684613778329444,status,12/24/2017 7:16,19,2,0,19,0,0,0,0,0
614855718638584_684600291664126,video,12/24/2017 7:04,200,752,184,126,74,0,0,0,0
614855718638584_685187868272035,status,12/24/2017 23:58,137,162,0,136,0,0,1,0,0
614855718638584_685163814941107,status,12/24/2017 23:20,7,0,1,7,0,0,0,0,0
614855718638584_685124731611682,photo,12/24/2017 22:15,18,0,0,18,0,0,0,0,0
614855718638584_684785274978961,photo,12/24/2017 10:25,241,2,0,234,4,3,0,0,0
614855718638584_684650804992408,photo,12/24/2017 7:53,8,0,0,8,0,0,0,0,0
614855718638584_684629264994562,photo,12/24/2017 7:33,11,0,0,11,0,0,0,0,0
614855718638584_684613778329444,status,12/24/2017 7:16,19,2,0,19,0,0,0,0,0
614855718638584_684600291664126,status,12/24/2017 7:04,200,752,184,126,74,0,0,0,0
614855718638584_684613778329444,status,12/24/2017 7:16,19,2,0,19,0,0,0,0,0
614855718638584_684600291664126,video,12/24/2017 7:04,200,752,184,126,74,0,0,0,0
614855718638584_685187868272035,status,12/24/2017 23:58,137,162,0,136,0,0,1,0,0
614855718638584_685163814941107,status,12/24/2017 23:20,7,0,1,7,0,0,0,0,0
614855718638584_684613778329444,photo,12/24/2017 7:16,19,2,0,19,0,0,0,0,0
614855718638584_684600291664126,video,12/24/2017 7:04,200,752,184,126,74,0,0,0,0
614855718638584_684613778329444,status,12/24/2017 7:16,19,2,0,19,0,0,0,0,0
614855718638584_684600291664126,video,12/24/2017 7:04,200,752,184,126,74,0,0,0,0
614855718638584_685187868272035,status,12/24/2017 23:58,137,162,0,136,0,0,1,0,0
614855718638584_685163814941107,status,12/24/2017 23:20,7,0,1,7,0,0,0,0,0
614855718638584_684613778329444,status,12/24/2017 7:16,19,2,0,19,0,0,0,0,0
614855718638584_684600291664126,video,12/24/2017 7:04,200,752,184,126,74,0,0,0,0
614855718638584_685187868272035,status,12/24/2017 23:58,137,162,0,136,0,0,1,0,0
614855718638584_685163814941107,status,12/24/2017 23:20,7,0,1,7,0,0,0,0,0
614855718638584_685124731611682,photo,12/24/2017 22:15,18,0,0,18,0,0,0,0,0
614855718638584_684785274978961,photo,12/24/2017 10:25,241,2,0,234,4,3,0,0,0
614855718638584_684650804992408,photo,12/24/2017 7:53,8,0,0,8,0,0,0,0,0
614855718638584_684629264994562,photo,12/24/2017 7:33,11,0,0,11,0,0,0,0,0
614855718638584_684613778329444,photo,12/24/2017 7:16,19,2,0,19,0,0,0,0,0
614855718638584_684600291664126,video,12/24/2017 7:04,200,752,184,126,74,0,0,0,0
614855718638584_684613778329444,status,12/24/2017 7:16,19,2,0,19,0,0,0,0,0
614855718638584_684600291664126,video,12/24/2017 7:04,200,752,184,126,74,0,0,0,0
614855718638584_685187868272035,status,12/24/2017 23:58,137,162,0,136,0,0,1,0,0
614855718638584_685163814941107,status,12/24/2017 23:20,7,0,1,7,0,0,0,0,0
614855718638584_685187868272035,status,12/24/2017 23:58,137,162,0,136,0,0,1,0,0
614855718638584_685163814941107,status,12/24/2017 23:20,7,0,1,7,0,0,0,0,0
614855718638584_685124731611682,photo,12/24/2017 22:15,18,0,0,18,0,0,0,0,0
614855718638584_684785274978961,photo,12/24/2017 10:25,241,2,0,234,4,3,0,0,0
614855718638584_684650804992408,photo,12/24/2017 7:53,8,0,0,8,0,0,0,0,0
614855718638584_684629264994562,photo,12/24/2017 7:33,11,0,0,11,0,0,0,0,0
614855718638584_684613778329444,status,12/24/2017 7:16,19,2,0,19,0,0,0,0,0
614855718638584_684600291664126,status,12/24/2017 7:04,200,752,184,126,74,0,0,0,0
614855718638584_684613778329444,status,12/24/2017 7:16,19,2,0,19,0,0,0,0,0
614855718638584_684600291664126,video,12/24/2017 7:04,200,752,184,126,74,0,0,0,0
614855718638584_685187868272035,status,12/24/2017 23:58,137,162,0,136,0,0,1,0,0
614855718638584_685163814941107,status,12/24/2017 23:20,7,0,1,7,0,0,0,0,0
614855718638584_684613778329444,photo,12/24/2017 7:16,19,2,0,19,0,0,0,0,0
614855718638584_684600291664126,video,12/24/2017 7:04,200,752,184,126,74,0,0,0,0
614855718638584_684613778329444,status,12/24/2017 7:16,19,2,0,19,0,0,0,0,0
614855718638584_684600291664126,video,12/24/2017 7:04,200,752,184,126,74,0,0,0,0
614855718638584_685187868272035,status,12/24/2017 23:58,137,162,0,136,0,0,1,0,0
614855718638584_685163814941107,status,12/24/2017 23:20,7,0,1,7,0,0,0,0,0
614855718638584_684613778329444,status,12/24/2017 7:16,19,2,0,19,0,0,0,0,0
614855718638584_684600291664126,video,12/24/2017 7:04,200,752,184,126,74,0,0,0,0
614855718638584_685187868272035,status,12/24/2017 23:58,137,162,0,136,0,0,1,0,0
614855718638584_685163814941107,status,12/24/2017 23:20,7,0,1,7,0,0,0,0,0
614855718638584_685124731611682,photo,12/24/2017 22:15,18,0,0,18,0,0,0,0,0
614855718638584_684785274978961,photo,12/24/2017 10:25,241,2,0,234,4,3,0,0,0
614855718638584_684650804992408,photo,12/24/2017 7:53,8,0,0,8,0,0,0,0,0
614855718638584_684629264994562,photo,12/24/2017 7:33,11,0,0,11,0,0,0,0,0
614855718638584_684613778329444,photo,12/24/2017 7:16,19,2,0,19,0,0,0,0,0
614855718638584_684600291664126,video,12/24/2017 7:04,200,752,184,126,74,0,0,0,0
614855718638584_684613778329444,status,12/24/2017 7:16,19,2,0,19,0,0,0,0,0
614855718638584_684600291664126,video,12/24/2017 7:04,200,752,184,126,74,0,0,0,0
614855718638584_685187868272035,status,12/24/2017 23:58,137,162,0,136,0,0,1,0,0
614855718638584_685163814941107,status,12/24/2017 23:20,7,0,1,7,0,0,0,0,0
614855718638584_684600291664126,video,12/24/2017 7:04,200,752,184,126,74,0,0,0,0
614855718638584_685187868272035,status,12/24/2017 23:58,137,162,0,136,0,0,1,0,0
614855718638584_685163814941107,status,12/24/2017 23:20,7,0,1,7,0,0,0,0,0
