timestamp,Bazylea Temperature [2 m elevation corrected],Bazylea Sunshine Duration,Bazylea Precipitation Total,Bazylea Cloud Cover Total,Bazylea Mean Sea Level Pressure [MSL],Bazylea Wind Gust
20210917T2100,16.89053,0.0,0.0,0.0,1013.9,5.7599998
20210917T2200,16.080528,0.0,0.0,0.0,1014.5,6.12
20210917T2300,15.570529,0.0,0.0,0.0,1014.4,6.12
20210918T0000,14.660529,0.0,0.0,0.0,1013.7,9.72
20210918T0100,13.970529,0.0,0.0,0.0,1014.5,11.879999
20210918T0200,13.500529,0.0,0.0,0.0,1015.2,6.8399997
20210918T0300,13.130529,0.0,0.0,0.0,1014.6,14.759999
20210918T0400,12.790529,0.0,0.0,3.3000002,1014.6,14.4
20210918T0500,12.340529,0.0,0.0,5.1000004,1014.8,15.119999
20210918T0600,11.890529,0.0,0.0,4.2000003,1015.7,17.28
20210918T0700,11.740529,48.8714,0.0,2.7,1015.4,18.359999
20210918T0800,13.770529,59.61702,0.0,0.6,1014.9,14.04
20210918T0900,16.46053,60.0,0.0,0.0,1015.5,14.04
20210918T1000,18.690529,60.0,0.0,0.0,1014.7,16.919998
20210918T1100,20.54053,60.0,0.0,0.0,1014.4,11.879999
20210918T1200,21.80053,60.0,0.0,0.0,1013.8,12.959999
20210918T1300,21.990528,60.0,0.0,0.0,1013.4,10.799999
20210918T1400,22.770529,60.0,0.0,0.0,1013.4,8.28
20210918T1500,23.100529,60.0,0.0,0.0,1012.6,8.28
20210918T1600,23.14053,60.0,0.0,0.0,1012.3,7.5599995
20210918T1700,22.79053,60.0,0.0,0.0,1011.8,6.12
20210918T1800,22.090528,60.0,0.0,0.0,1011.7,6.12
20210918T1900,20.940529,34.929504,0.0,5.1000004,1012.3,10.08
20210918T2000,19.260529,0.0,0.0,7.8,1012.1,11.159999
20210918T2100,17.590528,0.0,0.0,0.90000004,1012.3,18.359999
20210918T2200,16.62053,0.0,0.0,9.0,1012.4,15.119999
20210918T2300,15.310529,0.0,0.0,5.7000003,1012.4,18.72
20210919T0000,14.610529,0.0,0.0,8.1,1011.7,20.16
20210919T0100,13.930529,0.0,0.0,67.0,1011.4,19.8
20210919T0200,13.670529,0.0,0.0,14.0,1011.8,18.0
20210919T0300,13.120529,0.0,0.0,7.2000003,1010.9,17.28
20210919T0400,12.450529,0.0,0.0,4.2000003,1010.7,23.759998
20210919T0500,12.010529,0.0,0.0,1.8000001,1010.6,20.519999
20210919T0600,12.540529,0.0,0.0,100.0,1010.8,10.799999
20210919T0700,13.150529,0.0,0.0,100.0,1012.4,17.64
20210919T0800,15.150529,0.0,0.0,100.0,1012.3,14.759999
20210919T0900,14.750529,0.0,0.0,100.0,1012.6,17.28
20210919T1000,14.670529,0.0,0.1,100.0,1013.3,17.28
20210919T1100,15.100529,0.0,0.1,100.0,1013.7,16.919998
20210919T1200,15.060529,0.0,0.1,100.0,1013.8,20.880001
20210919T1300,14.560529,0.0,1.1,100.0,1014.3,25.919998
20210919T1400,14.630529,0.0,1.3,100.0,1013.7,25.199999
20210919T1500,14.410529,0.0,3.2,100.0,1014.5,28.44
20210919T1600,14.100529,0.0,1.6,100.0,1014.9,25.56
20210919T1700,13.860529,0.0,1.0,100.0,1014.3,21.599998
20210919T1800,13.500529,0.0,2.4,100.0,1015.2,14.759999
20210919T1900,12.990529,0.0,1.7,100.0,1015.6,16.56
20210919T2000,12.740529,0.0,1.4,100.0,1016.1,18.0
20210919T2100,12.750529,0.0,0.7,100.0,1016.3,9.36
20210919T2200,12.900529,0.0,0.0,100.0,1016.6,11.5199995
20210919T2300,12.980529,0.0,0.0,100.0,1016.5,11.159999
20210920T0000,13.010529,0.0,0.0,100.0,1016.1,7.2
20210920T0100,13.130529,0.0,0.0,100.0,1017.0,14.04
20210920T0200,13.120529,0.0,0.0,100.0,1017.3,7.92
20210920T0300,13.080529,0.0,0.0,100.0,1016.6,12.959999
20210920T0400,13.180529,0.0,0.0,100.0,1016.7,6.12
20210920T0500,13.270529,0.0,0.0,100.0,1017.6,4.32
20210920T0600,13.140529,0.0,0.0,100.0,1017.4,4.32
20210920T0700,12.990529,44.72927,0.0,5.7000003,1018.3,3.6
20210920T0800,13.830529,56.744682,0.0,5.1000004,1018.2,2.52
20210920T0900,14.820529,56.55319,0.0,5.4,1018.3,2.52
20210920T1000,15.910529,56.361702,0.0,5.7000003,1018.1,1.8
20210920T1100,16.62053,29.361702,0.0,48.0,1018.5,3.2399998
20210920T1200,17.63053,58.276596,0.0,2.7,1018.5,2.8799999
20210920T1300,17.080528,12.765956,0.0,74.0,1017.4,11.5199995
20210920T1400,17.82053,0.0,0.0,100.0,1017.6,10.799999
20210920T1500,18.14053,0.0,0.0,100.0,1017.8,9.0
20210920T1600,18.020529,0.0,0.0,100.0,1018.1,6.4799995
20210920T1700,18.330528,0.0,0.1,100.0,1018.1,7.92
20210920T1800,18.000528,0.0,0.0,100.0,1018.4,9.0
20210920T1900,17.30053,13.615426,0.0,55.0,1019.0,9.72
20210920T2000,16.29053,0.0,0.0,9.3,1019.8,15.119999
20210920T2100,15.140529,0.0,0.0,0.0,1020.3,15.119999
20210920T2200,14.030529,0.0,0.0,1.0,1020.8,9.36
20210920T2300,13.450529,0.0,0.0,100.0,1021.7,7.5599995
20210921T0000,13.420529,0.0,0.0,100.0,1021.5,10.08
20210921T0100,13.090529,0.0,0.0,100.0,1022.0,10.08
20210921T0200,12.480529,0.0,0.0,0.0,1022.6,2.8799999
20210921T0300,12.010529,0.0,0.0,7.0,1022.4,2.16
20210921T0400,11.650529,0.0,0.0,39.0,1022.4,2.16
20210921T0500,11.3005295,0.0,0.0,1.0,1023.7,3.6
20210921T0600,10.850529,0.0,0.0,7.0,1023.9,2.8799999
20210921T0700,10.910529,24.126417,0.0,45.0,1024.9,6.8399997
20210921T0800,11.840529,60.0,0.0,0.0,1025.4,6.4799995
20210921T0900,13.680529,60.0,0.0,0.0,1025.8,6.4799995
20210921T1000,15.780529,60.0,0.0,0.0,1025.4,6.12
20210921T1100,17.38053,60.0,0.0,0.0,1025.0,6.4799995
20210921T1200,18.350529,60.0,0.0,0.0,1024.7,9.0
20210921T1300,18.57053,53.61702,0.0,10.0,1026.3,12.24
20210921T1400,19.500528,53.61702,0.0,10.0,1025.7,13.679999
20210921T1500,19.830528,53.61702,0.0,10.0,1026.2,13.32
20210921T1600,19.80053,53.61702,0.0,10.0,1026.0,14.04
20210921T1700,19.530529,53.61702,0.0,10.0,1025.8,15.4800005
20210921T1800,18.270529,58.851063,0.0,1.8000001,1026.2,19.08
20210921T1900,16.000528,30.570282,0.0,0.6,1026.9,25.919998
20210921T2000,14.490529,0.0,0.0,10.0,1027.4,11.5199995
20210921T2100,13.270529,0.0,0.0,0.6,1027.9,7.92
20210921T2200,12.490529,0.0,0.0,0.0,1028.5,11.5199995
20210921T2300,11.740529,0.0,0.0,0.0,1028.8,16.199999
20210922T0000,11.260529,0.0,0.0,1.8000001,1028.6,9.72
20210922T0100,11.010529,0.0,0.0,5.0,1028.2,11.5199995
20210922T0200,10.360529,0.0,0.0,47.0,1028.3,15.84
20210922T0300,9.480529,0.0,0.0,2.0,1028.5,19.8
20210922T0400,8.970529,0.0,0.0,30.000002,1028.2,18.72
20210922T0500,8.670529,0.0,0.0,4.8,1028.6,10.799999
20210922T0600,8.430529,0.0,0.0,6.3,1028.6,16.56
20210922T0700,8.710529,44.35972,0.0,1.2,1029.4,19.44
20210922T0800,10.030529,57.70213,0.0,3.6000001,1029.3,19.44
20210922T0900,11.960529,57.70213,0.0,3.6000001,1029.7,16.919998
20210922T1000,14.040529,56.744682,0.0,5.1000004,1028.4,10.799999
20210922T1100,16.38053,56.744682,0.0,5.1000004,1028.5,12.24
20210922T1200,18.420528,53.68085,0.0,9.900001,1027.4,13.679999
20210922T1300,19.830528,37.659573,0.0,35.0,1026.1,22.68
20210922T1400,20.46053,0.0,0.0,100.0,1025.0,23.759998
20210922T1500,20.340528,0.0,0.0,100.0,1025.1,24.119999
20210922T1600,20.770529,0.0,0.0,100.0,1024.7,22.68
20210922T1700,20.79053,0.0,0.0,100.0,1023.9,20.880001
20210922T1800,19.97053,0.0,0.0,100.0,1023.1,16.919998
20210922T1900,18.20053,25.065248,0.0,12.0,1023.5,17.64
20210922T2000,16.21053,0.0,0.0,4.8,1024.4,16.199999
20210922T2100,14.200529,0.0,0.0,0.0,1024.8,19.44
20210922T2200,12.760529,0.0,0.0,0.0,1024.7,18.359999
20210922T2300,11.820529,0.0,0.0,0.0,1025.1,16.199999
20210923T0000,10.980529,0.0,0.0,0.0,1024.8,17.64
20210923T0100,10.450529,0.0,0.0,0.0,1025.5,17.28
20210923T0200,9.840529,0.0,0.0,0.0,1024.9,15.84
20210923T0300,9.360529,0.0,0.0,0.0,1024.3,18.72
20210923T0400,9.190529,0.0,0.0,0.0,1024.0,16.919998
20210923T0500,8.970529,0.0,0.0,0.0,1023.9,21.599998
20210923T0600,8.960529,0.0,0.0,0.0,1023.9,21.24
20210923T0700,9.330529,43.583332,0.0,0.0,1022.9,21.24
20210923T0800,10.780529,60.0,0.0,0.0,1023.0,16.199999
20210923T0900,13.320529,57.510635,0.0,3.9,1022.9,14.4
20210923T1000,15.760529,55.97872,0.0,6.3,1022.4,8.28
20210923T1100,18.090528,59.61702,0.0,0.6,1021.8,3.96
20210923T1200,20.010529,59.808514,0.0,0.3,1021.6,2.8799999
20210923T1300,20.530529,60.0,0.0,0.0,1020.7,7.92
20210923T1400,22.160528,60.0,0.0,0.0,1020.6,9.72
20210923T1500,22.830528,60.0,0.0,0.0,1020.1,11.5199995
20210923T1600,22.82053,60.0,0.0,0.0,1020.0,13.679999
20210923T1700,22.12053,60.0,0.0,0.0,1019.9,16.56
20210923T1800,20.65053,60.0,0.0,0.0,1019.7,16.919998
20210923T1900,18.840528,26.683332,0.0,0.0,1020.2,21.24
20210923T2000,17.750528,0.0,0.0,0.0,1020.0,18.359999
20210923T2100,16.600529,0.0,0.0,0.0,1021.0,16.56
20210923T2200,15.380529,0.0,0.0,0.0,1020.9,15.119999
20210923T2300,14.440529,0.0,0.0,0.0,1020.9,14.4
20210924T0000,14.200529,0.0,0.0,2.4,1020.8,14.04
20210924T0100,14.060529,0.0,0.0,0.0,1021.2,13.679999
20210924T0200,13.340529,0.0,0.0,0.0,1021.0,11.879999
20210924T0300,12.610529,0.0,0.0,0.0,1020.3,10.08
20210924T0400,12.850529,0.0,0.0,0.0,1020.4,7.2
20210924T0500,12.400529,0.0,0.0,0.0,1020.3,2.8799999
20210924T0600,11.920529,0.0,0.0,0.0,1020.3,3.6
20210924T0700,11.760529,42.233334,0.0,0.0,1020.5,2.8799999
20210924T0800,12.900529,60.0,0.0,0.0,1020.4,2.16
20210924T0900,15.340529,60.0,0.0,0.0,1020.4,3.6
20210924T1000,17.56053,60.0,0.0,0.0,1020.4,2.52
20210924T1100,19.500528,60.0,0.0,0.0,1019.5,5.3999996
20210924T1200,21.270529,60.0,0.0,0.0,1019.0,7.2
20210924T1300,21.940529,60.0,0.0,0.0,1018.1,5.7599998
20210924T1400,23.05053,60.0,0.0,0.0,1018.1,6.12
20210924T1500,23.860529,60.0,0.0,0.0,1017.5,6.8399997
20210924T1600,24.170528,60.0,0.0,0.0,1017.2,8.64
20210924T1700,23.80053,60.0,0.0,0.0,1016.9,9.36
20210924T1800,22.850529,60.0,0.0,0.0,1017.3,10.08
20210924T1900,21.690529,24.633333,0.0,0.0,1017.0,6.12
20210924T2000,20.830528,0.0,0.0,0.0,1017.3,4.32
20210924T2100,19.660528,0.0,0.0,0.0,1018.2,2.52
20210924T2200,18.330528,0.0,0.0,0.0,1018.3,2.52
20210924T2300,17.54053,0.0,0.0,0.0,1018.0,3.6
20210925T0000,16.81053,0.0,0.0,0.0,1018.0,4.68
20210925T0100,16.160528,0.0,0.0,0.0,1018.3,5.3999996
20210925T0200,15.590529,0.0,0.0,0.0,1018.6,4.68
20210925T0300,14.810529,0.0,0.0,0.3,1017.9,4.32
20210925T0400,13.910529,0.0,0.0,0.0,1017.6,5.04
20210925T0500,12.850529,0.0,0.0,5.4,1017.9,4.68
20210925T0600,11.880529,0.0,0.0,0.0,1018.6,5.3999996
20210925T0700,11.820529,37.751842,0.0,7.2000003,1018.1,5.04
20210925T0800,13.870529,24.25532,0.0,56.0,1018.0,6.8399997
20210925T0900,17.31053,18.510641,0.0,65.0,1017.7,6.12
20210925T1000,20.40053,60.0,0.0,0.0,1017.1,7.2
20210925T1100,23.110529,60.0,0.0,0.0,1016.8,7.92
20210925T1200,25.080528,60.0,0.0,0.0,1016.0,19.44
20210925T1300,25.22053,60.0,0.0,0.0,1015.3,9.72
20210925T1400,26.30053,0.0,0.0,100.0,1015.2,6.8399997
20210925T1500,26.73053,0.0,0.0,98.0,1015.1,6.8399997
20210925T1600,26.740528,53.489365,0.0,10.200001,1014.7,20.880001
20210925T1700,26.45053,0.0,0.0,100.0,1014.4,21.24
20210925T1800,25.840528,0.0,0.0,100.0,1014.8,7.5599995
20210925T1900,24.96053,0.0,0.0,100.0,1015.4,7.2
20210925T2000,22.740528,0.0,0.0,100.0,1015.4,12.959999
20210925T2100,21.690529,0.0,0.0,55.0,1016.1,25.56
20210925T2200,20.04053,0.0,0.0,0.0,1016.7,16.919998
20210925T2300,20.22053,0.0,0.0,60.0,1016.7,17.28
20210926T0000,19.56053,0.0,0.0,10.0,1016.6,15.4800005
20210926T0100,19.98053,0.0,0.0,10.0,1017.1,19.08
20210926T0200,19.580528,0.0,0.0,10.0,1017.4,14.4
20210926T0300,19.40053,0.0,0.0,10.0,1016.8,7.2
20210926T0400,18.780529,0.0,0.0,6.0,1016.6,2.8799999
20210926T0500,17.660528,0.0,0.0,100.0,1016.0,9.36
20210926T0600,17.430529,0.0,0.0,8.700001,1016.2,7.92
20210926T0700,17.30053,0.0,0.0,100.0,1015.8,9.36
20210926T0800,17.020529,0.0,0.1,100.0,1016.3,7.5599995
20210926T0900,16.740528,0.0,1.9,100.0,1017.6,9.36
20210926T1000,17.15053,0.0,2.3,100.0,1017.7,16.199999
20210926T1100,17.660528,0.0,3.1,100.0,1018.1,16.56
20210926T1200,19.600529,0.0,0.3,100.0,1017.2,20.880001
20210926T1300,17.270529,0.0,1.1,100.0,1019.2,14.4
20210926T1400,17.410528,0.0,0.6,100.0,1019.1,10.799999
20210926T1500,18.430529,0.0,0.0,100.0,1018.4,10.799999
20210926T1600,18.55053,0.0,0.4,100.0,1019.6,9.0
20210926T1700,18.350529,0.0,0.7,100.0,1019.1,15.84
20210926T1800,17.46053,0.0,0.2,100.0,1019.3,11.879999
20210926T1900,16.98053,19.500639,0.0,4.8,1019.6,10.08
20210926T2000,16.670528,0.0,0.0,0.0,1020.2,9.0
20210926T2100,16.410528,0.0,0.0,0.0,1020.4,8.64
20210926T2200,15.980529,0.0,0.0,1.0,1020.6,10.799999
20210926T2300,15.170529,0.0,0.0,5.0,1020.4,6.12
20210927T0000,14.790529,0.0,0.0,5.0,1020.3,11.159999
20210927T0100,14.360529,0.0,0.0,5.0,1020.9,11.879999
20210927T0200,13.590529,0.0,0.0,2.0,1021.3,10.440001
20210927T0300,13.370529,0.0,0.0,8.0,1020.6,6.4799995
20210927T0400,13.700529,0.0,0.0,11.0,1019.8,3.6
20210927T0500,13.400529,0.0,0.0,17.0,1019.5,6.12
20210927T0600,13.350529,0.0,0.0,100.0,1019.6,7.2
20210927T0700,13.160529,25.997162,0.0,30.000002,1019.9,10.440001
20210927T0800,14.630529,55.78723,0.0,6.6000004,1019.4,11.159999
20210927T0900,16.98053,55.78723,0.0,6.6000004,1019.0,8.28
20210927T1000,18.97053,7.021276,0.0,83.0,1018.4,9.0
20210927T1100,19.88053,0.0,0.0,100.0,1018.0,11.879999
20210927T1200,20.46053,0.0,0.0,100.0,1018.1,9.72
20210927T1300,20.940529,0.0,0.0,100.0,1018.0,11.879999
20210927T1400,22.05053,28.723406,0.0,49.0,1018.2,12.599999
20210927T1500,22.580528,0.0,0.0,100.0,1017.6,10.440001
20210927T1600,23.000528,0.0,0.0,98.0,1018.0,19.8
20210927T1700,23.100529,0.0,0.0,100.0,1017.8,14.04
20210927T1800,22.690529,53.61702,0.0,10.0,1018.3,14.759999
20210927T1900,21.89053,2.3638296,0.0,82.0,1018.6,11.879999
20210927T2000,20.98053,0.0,0.0,2.0,1018.8,15.4800005
20210927T2100,19.940529,0.0,0.0,100.0,1020.1,16.56
20210927T2200,18.600529,0.0,0.0,85.0,1020.8,25.199999
20210927T2300,18.860529,0.0,0.0,100.0,1021.4,19.08
20210928T0000,17.39053,0.0,0.0,100.0,1022.0,23.039999
20210928T0100,15.950529,0.0,0.0,100.0,1023.7,24.119999
20210928T0200,14.950529,0.0,0.1,100.0,1024.8,18.72
20210928T0300,14.230529,0.0,0.0,100.0,1025.1,19.8
20210928T0400,13.470529,0.0,0.0,100.0,1025.1,15.119999
20210928T0500,12.780529,0.0,0.0,100.0,1025.5,20.16
20210928T0600,11.510529,0.0,0.0,100.0,1025.7,24.48
20210928T0700,11.420529,0.0,0.0,100.0,1025.6,20.880001
20210928T0800,12.000529,0.0,0.0,100.0,1025.4,12.24
20210928T0900,13.060529,0.0,0.0,100.0,1025.0,10.08
20210928T1000,14.850529,0.0,0.0,100.0,1024.0,8.64
20210928T1100,16.420528,0.0,0.0,100.0,1023.4,5.7599998
20210928T1200,17.660528,0.0,0.0,100.0,1022.4,6.4799995
20210928T1300,19.21053,0.0,0.0,100.0,1021.2,8.28
20210928T1400,19.81053,0.0,0.0,100.0,1020.7,9.36
20210928T1500,20.15053,0.0,0.0,100.0,1019.8,6.4799995
20210928T1600,20.23053,0.0,0.0,100.0,1019.8,6.8399997
20210928T1700,20.000528,0.0,0.0,100.0,1019.0,8.64
20210928T1800,19.410528,0.0,0.0,100.0,1019.0,9.36
20210928T1900,18.45053,0.0,0.0,100.0,1018.9,13.32
20210928T2000,17.79053,0.0,0.0,100.0,1018.7,8.64
20210928T2100,16.770529,0.0,0.0,100.0,1019.3,19.44
20210928T2200,16.440529,0.0,0.0,100.0,1019.1,8.64
20210928T2300,16.15053,0.0,0.0,100.0,1019.8,10.799999
20210929T0000,16.12053,0.0,0.0,100.0,1019.7,18.359999
20210929T0100,16.13053,0.0,0.0,100.0,1019.7,18.359999
20210929T0200,16.250528,0.0,0.0,100.0,1020.3,20.519999
20210929T0300,15.630529,0.0,0.0,100.0,1020.5,23.039999
20210929T0400,15.330529,0.0,0.0,100.0,1020.6,29.88
20210929T0500,15.080529,0.0,0.0,100.0,1020.5,20.880001
20210929T0600,14.600529,0.0,0.0,100.0,1021.4,26.28
20210929T0700,14.510529,0.0,0.0,100.0,1022.3,21.24
20210929T0800,15.260529,0.0,0.0,100.0,1022.6,25.199999
20210929T0900,15.940529,60.0,0.0,0.0,1023.2,28.08
20210929T1000,17.090528,60.0,0.0,0.0,1022.9,31.319998
20210929T1100,18.21053,53.61702,0.0,10.0,1023.2,30.960001
20210929T1200,19.010529,60.0,0.0,0.0,1022.6,34.92
20210929T1300,18.990528,36.38298,0.0,37.0,1021.4,37.44
20210929T1400,17.340528,13.404254,0.2,73.0,1022.6,35.28
20210929T1500,16.20053,0.0,0.1,100.0,1023.2,36.719997
20210929T1600,15.210529,0.0,0.3,100.0,1024.1,31.319998
20210929T1700,14.880529,60.0,0.0,0.0,1024.3,28.08
20210929T1800,13.710529,60.0,0.0,0.0,1025.5,23.039999
20210929T1900,12.510529,14.466666,0.0,0.0,1026.0,27.0
20210929T2000,11.690529,0.0,0.0,0.0,1026.6,19.8
20210929T2100,11.270529,0.0,0.0,0.0,1027.8,18.359999
20210929T2200,11.000529,0.0,0.0,0.0,1028.1,17.28
20210929T2300,9.680529,0.0,0.0,0.0,1028.8,17.28
20210930T0000,8.730529,0.0,0.0,0.0,1029.4,16.919998
20210930T0100,8.530529,0.0,0.0,11.0,1029.9,15.84
20210930T0200,9.000529,0.0,0.0,100.0,1030.0,11.159999
20210930T0300,9.210529,0.0,0.0,100.0,1029.4,7.92
20210930T0400,9.250529,0.0,0.0,23.0,1029.7,1.8
20210930T0500,9.240529,0.0,0.0,6.0,1030.1,1.8
20210930T0600,8.790529,0.0,0.0,0.0,1030.2,1.8
20210930T0700,8.390529,34.083332,0.0,0.0,1030.2,1.8
20210930T0800,8.990529,60.0,0.0,0.0,1030.2,2.16
20210930T0900,10.410529,60.0,0.0,0.0,1029.7,1.8
20210930T1000,12.270529,59.808514,0.0,0.3,1029.8,2.8799999
20210930T1100,13.980529,57.70213,0.0,3.6000001,1029.3,4.32
20210930T1200,14.950529,57.12766,0.0,4.5,1028.4,8.28
20210930T1300,16.270529,59.808514,0.0,0.3,1026.1,4.68
20210930T1400,16.98053,58.276596,0.0,2.7,1025.9,4.32
20210930T1500,17.330528,56.55319,0.0,5.4,1025.0,6.8399997
20210930T1600,17.46053,58.659573,0.0,2.1000001,1025.3,7.5599995
20210930T1700,17.12053,58.276596,0.0,2.7,1024.5,5.7599998
20210930T1800,16.37053,58.851063,0.0,1.8000001,1024.8,2.52
20210930T1900,15.920529,11.719077,0.0,5.4,1024.7,3.2399998
20210930T2000,15.100529,0.0,0.0,1.5,1024.3,3.2399998
20210930T2100,13.790529,0.0,0.0,3.0,1025.1,5.04
20210930T2200,11.720529,0.0,0.0,2.7,1025.2,6.12
20210930T2300,11.100529,0.0,0.0,0.6,1024.5,8.28
20211001T0000,10.510529,0.0,0.0,3.3000002,1024.0,7.2
20211001T0100,9.870529,0.0,0.0,5.7000003,1024.8,9.0
20211001T0200,9.230529,0.0,0.0,9.900001,1024.6,14.4
20211001T0300,8.690529,0.0,0.0,9.6,1023.5,14.04
20211001T0400,8.160529,0.0,0.0,8.1,1023.1,9.0
20211001T0500,7.6305285,0.0,0.0,5.7000003,1023.0,6.8399997
20211001T0600,6.790529,0.0,0.0,4.2000003,1022.9,5.7599998
20211001T0700,6.5605288,31.254858,0.0,4.2000003,1023.2,4.68
20211001T0800,8.370529,56.55319,0.0,5.4,1022.7,2.8799999
20211001T0900,11.720529,56.744682,0.0,5.1000004,1021.8,3.2399998
20211001T1000,14.670529,56.55319,0.0,5.4,1021.3,3.6
20211001T1100,17.29053,55.78723,0.0,6.6000004,1020.2,7.5599995
20211001T1200,19.32053,55.212765,0.0,7.5000005,1019.0,7.2
20211001T1300,20.23053,57.510635,0.0,3.9,1018.5,18.72
20211001T1400,21.45053,56.170216,0.0,6.0,1017.8,19.08
20211001T1500,22.12053,57.12766,0.0,4.5,1017.0,9.0
20211001T1600,22.22053,57.89362,0.0,3.3000002,1017.1,11.5199995
20211001T1700,21.80053,56.93617,0.0,4.8,1016.9,18.72
20211001T1800,21.07053,55.212765,0.0,7.5000005,1016.7,20.16
20211001T1900,20.410528,3.102837,0.0,66.0,1016.9,23.4
20211001T2000,18.920528,0.0,0.0,100.0,1016.9,12.599999
20211001T2100,18.280529,0.0,0.0,100.0,1017.2,6.8399997
20211001T2200,17.740528,0.0,0.0,100.0,1017.3,5.3999996
20211001T2300,16.90053,0.0,0.0,100.0,1017.5,11.159999
20211002T0000,16.030529,0.0,0.0,100.0,1017.0,12.24
20211002T0100,15.900529,0.0,0.0,100.0,1017.3,15.84
20211002T0200,15.570529,0.0,0.0,39.0,1017.4,14.04
20211002T0300,14.740529,0.0,0.0,65.0,1017.0,17.64
20211002T0400,14.120529,0.0,0.0,0.0,1016.9,14.759999
20211002T0500,13.520529,0.0,0.0,0.0,1016.9,15.4800005
20211002T0600,12.760529,0.0,0.0,4.8,1017.3,12.24
20211002T0700,12.570529,30.233334,0.0,3.3000002,1017.1,4.68
20211002T0800,13.240529,59.61702,0.0,0.6,1016.6,4.32
20211002T0900,15.960529,57.89362,0.0,3.3000002,1016.4,9.36
20211002T1000,18.22053,58.085106,0.0,3.0,1015.2,21.96
20211002T1100,20.010529,56.744682,0.0,5.1000004,1014.3,20.519999
20211002T1200,22.40053,50.80851,0.0,14.400001,1013.2,24.119999
20211002T1300,23.190529,17.872341,0.0,66.0,1012.5,22.68
20211002T1400,23.96053,0.0,0.0,100.0,1011.6,30.599998
20211002T1500,23.270529,0.0,0.0,100.0,1011.3,30.599998
20211002T1600,23.000528,14.042552,0.0,72.0,1010.7,36.36
20211002T1700,22.750528,9.574467,0.0,79.0,1010.1,36.0
20211002T1800,21.39053,10.212765,0.0,78.0,1010.2,33.48
20211002T1900,19.260529,7.86383,0.0,6.0,1009.6,31.68
20211002T2000,16.70053,0.0,0.0,54.0,1009.4,30.599998
20211002T2100,15.670529,0.0,0.0,1.8000001,1009.7,30.960001
20211002T2200,15.350529,0.0,0.0,3.6000001,1009.5,34.56
20211002T2300,14.930529,0.0,0.0,17.7,1009.0,31.319998
20211003T0000,16.580528,0.0,0.0,86.0,1007.5,30.960001
20211003T0100,18.170528,0.0,0.0,100.0,1007.7,30.599998
20211003T0200,18.72053,0.0,0.0,100.0,1007.6,25.919998
20211003T0300,17.110529,0.0,0.0,100.0,1006.7,24.119999
20211003T0400,15.610529,0.0,0.0,100.0,1006.8,32.039997
20211003T0500,14.230529,0.0,0.0,100.0,1006.7,33.839996
20211003T0600,13.820529,0.0,0.0,100.0,1006.8,33.48
20211003T0700,13.740529,0.0,0.0,100.0,1007.3,30.599998
20211003T0800,14.930529,0.0,0.0,100.0,1006.7,18.72
20211003T0900,16.610529,0.0,0.0,100.0,1007.0,19.08
20211003T1000,17.21053,0.0,0.0,100.0,1007.8,20.880001
20211003T1100,17.000528,0.0,0.0,100.0,1007.7,31.319998
20211003T1200,17.38053,0.0,0.0,100.0,1007.2,25.199999
20211003T1300,20.29053,0.0,0.0,100.0,1006.1,33.48
20211003T1400,18.97053,0.0,0.0,100.0,1006.9,34.56
20211003T1500,18.530529,0.0,0.0,100.0,1007.5,29.88
20211003T1600,18.29053,0.0,0.0,100.0,1008.1,29.88
20211003T1700,16.95053,0.0,0.4,100.0,1009.7,26.28
20211003T1800,16.750528,0.0,0.7,100.0,1011.4,24.84
20211003T1900,15.430529,0.0,0.2,100.0,1012.9,21.24
20211003T2000,15.130529,0.0,0.1,100.0,1013.0,18.359999
20211003T2100,14.840529,0.0,0.0,100.0,1013.7,12.959999
20211003T2200,14.380529,0.0,0.1,100.0,1014.3,10.440001
20211003T2300,13.920529,0.0,0.5,100.0,1014.5,11.159999
20211004T0000,13.520529,0.0,1.6,100.0,1014.9,12.24
20211004T0100,13.450529,0.0,1.1,100.0,1015.6,9.36
20211004T0200,13.280529,0.0,0.6,100.0,1016.5,12.24
20211004T0300,12.560529,0.0,0.4,100.0,1016.0,21.24
20211004T0400,12.780529,0.0,0.2,100.0,1016.1,16.919998
20211004T0500,12.430529,0.0,0.0,100.0,1017.1,17.28
20211004T0600,12.110529,0.0,0.2,100.0,1018.6,18.72
20211004T0700,11.860529,0.0,0.1,100.0,1019.4,16.919998
20211004T0800,12.230529,0.0,0.1,100.0,1019.1,15.4800005
20211004T0900,12.610529,0.0,0.0,100.0,1019.3,12.24
20211004T1000,12.990529,0.0,0.0,100.0,1019.6,10.440001
20211004T1100,13.150529,0.0,0.0,100.0,1019.5,9.36
20211004T1200,13.350529,0.0,0.1,100.0,1019.3,8.64
20211004T1300,13.900529,0.0,0.0,100.0,1019.0,7.5599995
20211004T1400,14.420529,0.0,0.0,100.0,1018.9,9.36
20211004T1500,14.790529,0.0,0.0,100.0,1017.8,10.799999
20211004T1600,15.080529,0.0,0.0,100.0,1018.1,11.879999
20211004T1700,14.580529,0.0,0.0,100.0,1018.0,12.959999
20211004T1800,13.720529,0.0,0.0,100.0,1017.4,12.24
20211004T1900,12.890529,0.0,0.0,100.0,1017.2,11.879999
20211004T2000,11.790529,0.0,0.1,100.0,1017.0,10.799999
