timestamp,Bazylea Temperature [2 m elevation corrected],Bazylea Sunshine Duration,Bazylea Precipitation Total,Bazylea Cloud Cover Total,Bazylea Mean Sea Level Pressure [MSL],Bazylea Wind Gust
20210217T0200,8.060529,0.0,0.0,3.0,1022.1,38.88
20210217T0300,7.4905286,0.0,0.0,23.0,1022.3,32.760002
20210217T0400,7.9205284,0.0,0.0,100.0,1021.9,28.8
20210217T0500,8.140529,0.0,0.0,100.0,1022.4,28.44
20210217T0600,8.000528,0.0,0.0,100.0,1022.4,25.199999
20210217T0700,7.4705286,0.0,0.0,30.0,1022.6,27.359999
20210217T0800,6.8205285,30.116667,0.0,0.0,1023.2,23.039999
20210217T0900,7.290529,60.0,0.0,0.0,1022.9,23.039999
20210217T1000,8.640529,60.0,0.0,0.0,1022.7,23.759998
20210217T1100,10.150529,60.0,0.0,0.0,1022.7,23.4
20210217T1200,11.000529,53.61702,0.0,10.0,1022.0,24.48
20210217T1300,11.560529,0.0,0.0,100.0,1021.8,22.319998
20210217T1400,11.820529,49.148937,0.0,17.0,1021.6,19.44
20210217T1500,12.140529,53.61702,0.0,10.0,1020.9,18.359999
20210217T1600,12.200529,50.425533,0.0,15.0,1020.7,17.28
20210217T1700,11.920529,44.68085,0.0,24.0,1020.0,16.56
20210217T1800,10.990529,56.8672,0.0,2.1000001,1020.3,8.28
20210217T1900,9.990529,0.0,0.0,1.8000001,1020.4,6.12
20210217T2000,9.520529,0.0,0.0,2.7,1020.0,1.8
20210217T2100,8.690529,0.0,0.0,3.6000001,1020.2,6.4799995
20210217T2200,7.7005286,0.0,0.0,3.3000002,1020.3,10.799999
20210217T2300,7.0105286,0.0,0.0,0.90000004,1019.6,14.04
20210218T0000,5.6705284,0.0,0.0,0.3,1019.4,11.879999
20210218T0100,4.7805285,0.0,0.0,0.90000004,1019.8,8.64
20210218T0200,4.3705287,0.0,0.0,1.5,1019.8,12.959999
20210218T0300,2.4205287,0.0,0.0,2.1000001,1019.2,15.84
20210218T0400,1.7605287,0.0,0.0,14.0,1018.6,20.16
20210218T0500,1.4905287,0.0,0.0,24.0,1018.7,17.64
20210218T0600,1.2405287,0.0,0.0,25.0,1018.5,25.199999
20210218T0700,1.2005286,0.0,0.0,55.0,1018.5,22.319998
20210218T0800,1.7205287,0.0,0.0,100.0,1018.1,23.039999
20210218T0900,4.7305284,0.0,0.0,100.0,1017.4,15.84
20210218T1000,9.520529,33.19149,0.0,42.0,1016.7,15.119999
20210218T1100,12.910529,0.0,0.0,100.0,1015.3,19.44
20210218T1200,14.690529,18.510641,0.0,65.0,1013.9,26.28
20210218T1300,14.820529,0.0,0.0,100.0,1015.0,29.16
20210218T1400,15.700529,26.170214,0.0,53.0,1014.7,29.16
20210218T1500,15.770529,40.851067,0.0,30.0,1014.5,41.039997
20210218T1600,15.5505295,53.61702,0.0,10.0,1013.8,35.28
20210218T1700,14.650529,57.89362,0.0,3.3000002,1013.2,34.2
20210218T1800,12.980529,36.84645,0.0,36.0,1014.1,38.519997
20210218T1900,12.460529,0.0,0.0,100.0,1013.8,46.44
20210218T2000,12.650529,0.0,0.0,100.0,1013.3,41.399998
20210218T2100,12.430529,0.0,0.0,100.0,1014.0,43.92
20210218T2200,11.930529,0.0,0.0,67.0,1014.7,39.6
20210218T2300,11.130529,0.0,0.0,100.0,1016.2,32.399998
20210219T0000,10.960529,0.0,0.0,47.0,1017.6,32.039997
20210219T0100,10.860529,0.0,0.0,100.0,1018.1,33.839996
20210219T0200,10.690529,0.0,0.0,100.0,1018.4,34.56
20210219T0300,10.600529,0.0,0.0,100.0,1018.6,32.039997
20210219T0400,10.410529,0.0,0.0,100.0,1018.6,24.84
20210219T0500,10.030529,0.0,0.0,100.0,1018.8,21.96
20210219T0600,9.750529,0.0,0.0,100.0,1018.8,21.96
20210219T0700,9.560529,0.0,0.0,100.0,1018.5,19.08
20210219T0800,9.390529,0.0,0.0,100.0,1018.6,16.919998
20210219T0900,10.330529,0.0,0.0,100.0,1019.2,23.039999
20210219T1000,11.130529,0.0,0.0,100.0,1019.6,16.199999
20210219T1100,11.970529,0.0,0.0,100.0,1019.6,16.919998
20210219T1200,13.200529,55.595745,0.0,6.9,1018.8,10.799999
20210219T1300,13.660529,53.872337,0.0,9.6,1018.9,18.0
20210219T1400,14.450529,52.340427,0.0,12.0,1018.5,19.08
20210219T1500,14.890529,52.914898,0.0,11.1,1018.2,18.72
20210219T1600,14.840529,55.212765,0.0,7.5000005,1018.1,21.599998
20210219T1700,14.600529,55.595745,0.0,6.9,1017.3,9.72
20210219T1800,14.010529,54.82979,0.0,8.1,1017.5,10.08
20210219T1900,12.090529,1.199007,0.0,8.400001,1017.7,11.5199995
20210219T2000,10.580529,0.0,0.0,8.400001,1018.0,16.56
20210219T2100,10.460529,0.0,0.0,7.5000005,1019.0,18.359999
20210219T2200,10.130529,0.0,0.0,7.2000003,1019.6,21.96
20210219T2300,8.990529,0.0,0.0,6.3,1019.7,23.4
20210220T0000,7.9905286,0.0,0.0,6.0,1020.4,24.119999
20210220T0100,6.5905285,0.0,0.0,14.0,1020.8,25.56
20210220T0200,6.8405285,0.0,0.0,25.0,1021.3,21.599998
20210220T0300,6.3405285,0.0,0.0,3.9,1021.2,16.919998
20210220T0400,5.7005286,0.0,0.0,3.6000001,1020.4,12.959999
20210220T0500,6.2205286,0.0,0.0,3.9,1020.2,6.8399997
20210220T0600,6.9005284,0.0,0.0,3.6000001,1020.1,5.04
20210220T0700,6.9405284,0.0,0.0,3.6000001,1020.5,4.32
20210220T0800,6.6105285,33.706844,0.0,4.2000003,1021.1,5.3999996
20210220T0900,6.4005284,58.276596,0.0,2.7,1021.5,7.2
20210220T1000,8.350529,59.234043,0.0,1.2,1020.8,10.08
20210220T1100,11.910529,58.085106,0.0,3.0,1020.1,21.24
20210220T1200,15.160529,58.085106,0.0,3.0,1019.4,25.56
20210220T1300,16.32053,60.0,0.0,0.0,1018.0,24.48
20210220T1400,17.90053,60.0,0.0,0.0,1017.4,21.96
20210220T1500,18.360529,60.0,0.0,0.0,1017.0,23.759998
20210220T1600,17.590528,60.0,0.0,0.0,1017.3,25.919998
20210220T1700,16.610529,60.0,0.0,0.0,1017.3,23.759998
20210220T1800,14.120529,60.0,0.0,0.0,1017.1,14.4
20210220T1900,10.810529,2.8666666,0.0,0.0,1018.2,19.44
20210220T2000,8.780529,0.0,0.0,0.0,1018.6,19.8
20210220T2100,7.9205284,0.0,0.0,0.0,1019.0,17.64
20210220T2200,7.3205285,0.0,0.0,0.0,1019.3,12.599999
20210220T2300,7.9105287,0.0,0.0,0.0,1019.4,6.4799995
20210221T0000,8.230529,0.0,0.0,0.0,1019.7,3.96
20210221T0100,6.9405284,0.0,0.0,0.0,1020.0,5.7599998
20210221T0200,6.6005287,0.0,0.0,0.0,1020.3,3.2399998
20210221T0300,6.0705285,0.0,0.0,0.0,1020.3,2.52
20210221T0400,5.9805284,0.0,0.0,0.0,1020.2,3.2399998
20210221T0500,5.8305287,0.0,0.0,0.0,1020.6,3.2399998
20210221T0600,4.9805284,0.0,0.0,0.0,1020.4,5.3999996
20210221T0700,4.1205287,0.0,0.0,0.0,1020.2,8.64
20210221T0800,3.2905285,37.083332,0.0,0.0,1020.0,12.599999
20210221T0900,3.8405285,60.0,0.0,0.0,1020.0,17.64
20210221T1000,7.8205285,60.0,0.0,0.0,1019.7,17.28
20210221T1100,12.040529,60.0,0.0,0.0,1019.1,15.119999
20210221T1200,14.370529,60.0,0.0,0.0,1017.9,16.199999
20210221T1300,15.040529,60.0,0.0,0.0,1017.7,9.36
20210221T1400,16.010529,60.0,0.0,0.0,1017.5,9.72
20210221T1500,16.430529,60.0,0.0,0.0,1016.7,9.36
20210221T1600,16.520529,60.0,0.0,0.0,1017.0,9.0
20210221T1700,15.610529,60.0,0.0,0.0,1016.8,15.4800005
20210221T1800,13.700529,60.0,0.0,0.0,1016.6,19.08
20210221T1900,11.0505295,4.4,0.0,0.0,1017.8,15.119999
20210221T2000,8.650529,0.0,0.0,0.0,1018.3,22.319998
20210221T2100,7.1605287,0.0,0.0,0.0,1018.3,21.24
20210221T2200,5.9905286,0.0,0.0,0.0,1018.7,20.519999
20210221T2300,5.5805287,0.0,0.0,0.0,1018.7,13.32
20210222T0000,6.7205286,0.0,0.0,0.0,1019.2,8.64
20210222T0100,5.6705284,0.0,0.0,0.0,1019.6,11.159999
20210222T0200,5.2505283,0.0,0.0,0.0,1020.3,7.2
20210222T0300,3.8805285,0.0,0.0,0.0,1020.0,6.4799995
20210222T0400,1.9705287,0.0,0.0,0.0,1020.3,6.4799995
20210222T0500,1.7505287,0.0,0.0,0.0,1021.3,6.8399997
20210222T0600,1.5505286,0.0,0.0,0.0,1021.5,6.4799995
20210222T0700,0.85052866,0.0,0.0,10.5,1021.5,9.72
20210222T0800,0.97052866,28.943264,0.0,24.0,1021.3,23.759998
20210222T0900,4.0105286,56.361702,0.0,5.7000003,1021.4,27.72
20210222T1000,8.980529,57.31915,0.0,4.2000003,1020.6,25.56
20210222T1100,10.630529,58.659573,0.0,2.1000001,1020.8,23.039999
20210222T1200,12.920529,57.12766,0.0,4.5,1021.1,20.880001
20210222T1300,16.080528,0.0,0.0,100.0,1020.5,12.959999
20210222T1400,17.330528,21.063831,0.0,61.0,1020.6,13.679999
20210222T1500,18.010529,57.510635,0.0,3.9,1020.6,12.24
20210222T1600,17.830528,57.70213,0.0,3.6000001,1021.4,10.799999
20210222T1700,16.740528,58.276596,0.0,2.7,1022.2,9.0
20210222T1800,15.680529,58.659573,0.0,2.1000001,1023.4,7.92
20210222T1900,13.250529,5.9143972,0.0,0.3,1024.8,3.2399998
20210222T2000,12.220529,0.0,0.0,2.1000001,1025.1,6.12
20210222T2100,12.100529,0.0,0.0,1.5,1026.2,6.12
20210222T2200,12.190529,0.0,0.0,1.5,1026.7,8.64
20210222T2300,11.080529,0.0,0.0,6.9,1027.6,11.159999
20210223T0000,10.950529,0.0,0.0,1.5,1028.7,7.2
20210223T0100,10.970529,0.0,0.0,2.7,1029.3,4.32
20210223T0200,10.740529,0.0,0.0,0.0,1030.2,3.2399998
20210223T0300,10.070529,0.0,0.0,0.0,1030.9,5.3999996
20210223T0400,9.730529,0.0,0.0,0.0,1031.3,3.96
20210223T0500,9.760529,0.0,0.0,0.0,1032.0,2.16
20210223T0600,9.810529,0.0,0.0,0.0,1033.3,3.6
20210223T0700,9.690529,0.0,0.0,0.0,1033.4,3.96
20210223T0800,9.680529,40.65,0.0,0.0,1034.0,3.6
20210223T0900,9.980529,60.0,0.0,0.0,1035.0,6.8399997
20210223T1000,10.650529,60.0,0.0,0.0,1035.2,6.12
20210223T1100,12.960529,60.0,0.0,0.0,1034.8,6.4799995
20210223T1200,14.990529,60.0,0.0,0.0,1034.8,6.4799995
20210223T1300,16.54053,41.48936,0.0,29.0,1033.9,10.799999
20210223T1400,18.07053,60.0,0.0,0.0,1033.7,19.08
20210223T1500,18.70053,60.0,0.0,0.0,1033.1,16.56
20210223T1600,18.65053,60.0,0.0,0.0,1033.1,20.880001
20210223T1700,17.830528,60.0,0.0,0.0,1033.6,11.879999
20210223T1800,17.010529,60.0,0.0,0.0,1033.8,12.599999
20210223T1900,14.630529,7.45,0.0,0.0,1034.1,11.879999
20210223T2000,11.260529,0.0,0.0,0.0,1034.2,11.5199995
20210223T2100,10.880529,0.0,0.0,0.0,1034.6,12.599999
20210223T2200,11.110529,0.0,0.0,0.0,1034.8,14.04
20210223T2300,10.900529,0.0,0.0,0.0,1034.7,15.119999
20210224T0000,10.850529,0.0,0.0,0.0,1035.0,12.599999
20210224T0100,10.320529,0.0,0.0,0.0,1035.5,7.5599995
20210224T0200,9.630529,0.0,0.0,0.0,1035.5,4.68
20210224T0300,9.080529,0.0,0.0,0.0,1035.1,3.96
20210224T0400,8.960529,0.0,0.0,0.0,1035.1,3.2399998
20210224T0500,9.120529,0.0,0.0,0.0,1035.5,4.32
20210224T0600,9.260529,0.0,0.0,0.0,1035.5,4.68
20210224T0700,9.330529,0.0,0.0,0.0,1035.0,4.68
20210224T0800,9.200529,42.416668,0.0,0.0,1034.8,4.68
20210224T0900,9.8005295,60.0,0.0,0.0,1035.0,4.68
20210224T1000,10.950529,60.0,0.0,0.0,1034.8,3.96
20210224T1100,13.660529,60.0,0.0,0.0,1034.4,4.68
20210224T1200,15.940529,60.0,0.0,0.0,1033.6,7.92
20210224T1300,18.37053,60.0,0.0,0.0,1032.4,9.0
20210224T1400,19.79053,60.0,0.0,0.0,1032.1,9.72
20210224T1500,20.440529,60.0,0.0,0.0,1031.2,12.24
20210224T1600,19.97053,60.0,0.0,0.0,1030.9,13.32
20210224T1700,18.780529,60.0,0.0,0.0,1030.5,13.32
20210224T1800,17.020529,60.0,0.0,0.0,1030.5,16.199999
20210224T1900,14.630529,8.983334,0.0,0.0,1031.0,12.959999
20210224T2000,12.060529,0.0,0.0,0.0,1030.8,15.119999
20210224T2100,11.460529,0.0,0.0,0.0,1031.3,13.32
20210224T2200,11.500529,0.0,0.0,0.0,1031.3,10.440001
20210224T2300,11.440529,0.0,0.0,0.0,1031.0,10.799999
20210225T0000,11.000529,0.0,0.0,0.0,1031.1,9.36
20210225T0100,10.770529,0.0,0.0,0.0,1031.8,3.96
20210225T0200,10.750529,0.0,0.0,0.0,1031.8,1.4399999
20210225T0300,10.750529,0.0,0.0,0.0,1030.8,3.2399998
20210225T0400,10.500529,0.0,0.0,0.0,1030.6,3.96
20210225T0500,10.490529,0.0,0.0,0.0,1031.3,5.04
20210225T0600,10.360529,0.0,0.0,0.0,1031.2,3.96
20210225T0700,9.950529,0.0,0.0,0.0,1031.4,3.96
20210225T0800,9.000529,44.3,0.0,0.0,1030.6,3.6
20210225T0900,8.770529,60.0,0.0,0.0,1030.5,5.04
20210225T1000,10.500529,60.0,0.0,0.0,1030.5,6.4799995
20210225T1100,13.310529,60.0,0.0,0.0,1030.6,3.2399998
20210225T1200,15.760529,60.0,0.0,0.0,1029.7,3.6
20210225T1300,15.980529,60.0,0.0,0.0,1028.8,3.96
20210225T1400,17.23053,60.0,0.0,0.0,1028.7,3.96
20210225T1500,17.90053,60.0,0.0,0.0,1028.6,3.2399998
20210225T1600,18.07053,60.0,0.0,0.0,1028.8,14.4
20210225T1700,17.56053,60.0,0.0,0.0,1028.2,1.4399999
20210225T1800,16.87053,60.0,0.0,0.0,1028.3,2.16
20210225T1900,16.360529,10.5,0.0,0.0,1028.7,2.16
20210225T2000,16.020529,0.0,0.0,0.0,1029.4,3.96
20210225T2100,14.810529,0.0,0.0,0.0,1030.3,9.36
20210225T2200,13.530529,0.0,0.0,0.0,1030.4,10.08
20210225T2300,12.850529,0.0,0.0,1.5,1030.6,20.519999
20210226T0000,12.240529,0.0,0.0,5.4,1031.7,19.8
20210226T0100,11.790529,0.0,0.0,2.7,1031.4,19.8
20210226T0200,11.360529,0.0,0.0,2.7,1031.9,15.119999
20210226T0300,10.710529,0.0,0.0,5.4,1031.5,16.199999
20210226T0400,10.070529,0.0,0.0,6.0,1030.8,14.759999
20210226T0500,9.750529,0.0,0.0,40.0,1031.4,12.599999
20210226T0600,9.210529,0.0,0.0,6.3,1032.2,10.08
20210226T0700,8.760529,0.0,0.0,7.5000005,1032.1,9.0
20210226T0800,8.540529,39.781918,0.0,13.0,1031.7,5.3999996
20210226T0900,8.910529,54.255318,0.0,9.0,1032.3,4.68
20210226T1000,10.890529,45.95745,0.0,22.0,1032.7,4.32
20210226T1100,12.920529,55.404255,0.0,7.2000003,1032.4,4.32
20210226T1200,14.360529,55.02128,0.0,7.8,1031.8,5.3999996
20210226T1300,15.340529,0.0,0.0,100.0,1029.4,12.959999
20210226T1400,15.410529,0.0,0.0,100.0,1029.6,13.32
20210226T1500,14.660529,0.0,0.0,100.0,1028.9,28.44
20210226T1600,14.210529,0.0,0.0,100.0,1029.0,18.0
20210226T1700,13.360529,0.0,0.0,100.0,1028.8,16.56
20210226T1800,10.970529,0.0,0.1,100.0,1029.4,19.08
20210226T1900,9.320529,0.0,0.0,100.0,1030.5,19.8
20210226T2000,8.410529,0.0,0.0,100.0,1030.3,25.56
20210226T2100,8.030529,0.0,0.0,100.0,1031.1,24.48
20210226T2200,7.8405285,0.0,0.1,100.0,1031.9,24.48
20210226T2300,7.6405287,0.0,0.1,100.0,1032.1,18.72
20210227T0000,7.8405285,0.0,0.2,100.0,1032.5,11.879999
20210227T0100,7.7105284,0.0,0.3,100.0,1033.6,5.7599998
20210227T0200,7.6405287,0.0,0.0,100.0,1034.2,8.28
20210227T0300,7.2105284,0.0,0.0,100.0,1033.5,12.599999
20210227T0400,6.9905286,0.0,0.0,100.0,1033.6,13.32
20210227T0500,6.7705283,0.0,0.0,100.0,1034.0,15.4800005
20210227T0600,6.4205284,0.0,0.0,100.0,1033.9,16.919998
20210227T0700,5.7305284,0.0,0.0,100.0,1034.0,18.359999
20210227T0800,5.4405284,44.44096,0.0,7.0,1034.0,18.72
20210227T0900,6.2805285,60.0,0.0,0.0,1034.4,23.039999
20210227T1000,7.7705283,60.0,0.0,0.0,1034.1,22.68
20210227T1100,8.990529,60.0,0.0,0.0,1033.7,24.48
20210227T1200,10.080529,60.0,0.0,0.0,1033.5,26.28
20210227T1300,11.010529,60.0,0.0,0.0,1032.3,34.2
20210227T1400,11.480529,60.0,0.0,0.0,1032.2,34.2
20210227T1500,11.470529,60.0,0.0,0.0,1031.9,34.2
20210227T1600,11.120529,60.0,0.0,0.0,1031.6,33.12
20210227T1700,10.380529,60.0,0.0,0.0,1031.7,32.039997
20210227T1800,8.970529,60.0,0.0,0.0,1032.1,31.68
20210227T1900,7.5805287,13.533334,0.0,0.0,1032.5,29.519999
20210227T2000,6.4805284,0.0,0.0,0.0,1032.2,24.84
20210227T2100,5.8505287,0.0,0.0,0.0,1033.0,23.759998
20210227T2200,5.1805286,0.0,0.0,0.0,1033.6,23.039999
20210227T2300,3.0905285,0.0,0.0,0.0,1033.6,22.319998
20210228T0000,0.6405287,0.0,0.0,0.0,1034.2,21.96
20210228T0100,0.17052865,0.0,0.0,0.0,1034.5,8.28
20210228T0200,0.20052865,0.0,0.0,100.0,1034.3,20.16
20210228T0300,-0.10947134,0.0,0.0,100.0,1033.5,19.8
20210228T0400,-0.14947134,0.0,0.0,100.0,1033.3,21.96
20210228T0500,-0.23947135,0.0,0.0,100.0,1033.4,21.599998
20210228T0600,-0.30947134,0.0,0.0,100.0,1033.6,19.08
20210228T0700,-0.30947134,0.0,0.0,100.0,1033.2,20.16
20210228T0800,-0.18947133,0.0,0.0,100.0,1032.9,21.599998
20210228T0900,0.31052867,0.0,0.0,100.0,1033.1,19.08
20210228T1000,0.93052864,0.0,0.0,100.0,1033.1,18.72
20210228T1100,2.4305286,0.0,0.0,100.0,1032.9,18.0
20210228T1200,5.6105285,60.0,0.0,0.0,1031.5,18.359999
20210228T1300,6.0805287,60.0,0.0,0.0,1032.1,14.04
20210228T1400,8.070529,60.0,0.0,0.0,1032.0,12.599999
20210228T1500,9.820529,60.0,0.0,0.0,1031.3,8.64
20210228T1600,12.010529,60.0,0.0,0.0,1030.1,11.159999
20210228T1700,12.370529,60.0,0.0,0.0,1029.7,14.4
20210228T1800,10.980529,60.0,0.0,0.0,1029.6,13.32
20210228T1900,8.880529,15.033334,0.0,0.0,1030.2,10.799999
20210228T2000,7.2805285,0.0,0.0,0.0,1030.9,9.36
20210228T2100,6.4905286,0.0,0.0,0.0,1031.9,8.64
20210228T2200,5.5705285,0.0,0.0,0.0,1031.4,8.28
20210228T2300,4.5905285,0.0,0.0,0.0,1031.5,7.5599995
20210301T0000,2.7705286,0.0,0.0,0.0,1032.7,10.08
20210301T0100,1.6205287,0.0,0.0,0.0,1032.5,11.159999
20210301T0200,1.0705286,0.0,0.0,0.0,1033.1,15.4800005
20210301T0300,0.5705287,0.0,0.0,0.0,1032.6,18.359999
20210301T0400,0.34052867,0.0,0.0,0.0,1031.5,15.4800005
20210301T0500,0.5105286,0.0,0.0,0.0,1032.1,15.119999
20210301T0600,0.8305287,0.0,0.0,0.0,1032.2,14.4
20210301T0700,0.7605287,0.0,0.0,0.0,1032.2,12.24
20210301T0800,1.3105286,51.733334,0.0,0.0,1031.9,10.799999
20210301T0900,3.4605286,60.0,0.0,0.0,1032.3,10.08
20210301T1000,5.9205284,60.0,0.0,0.0,1032.2,10.440001
20210301T1100,8.140529,60.0,0.0,0.0,1031.1,8.28
20210301T1200,10.420529,60.0,0.0,0.0,1030.8,7.92
20210301T1300,11.810529,60.0,0.0,0.0,1028.9,13.679999
20210301T1400,12.970529,60.0,0.0,0.0,1028.7,12.599999
20210301T1500,13.590529,60.0,0.0,0.0,1028.2,12.24
20210301T1600,13.740529,60.0,0.0,0.0,1028.4,11.879999
20210301T1700,13.370529,60.0,0.0,0.0,1028.2,11.159999
20210301T1800,12.530529,60.0,0.0,0.0,1028.1,9.0
20210301T1900,11.100529,16.533333,0.0,0.0,1028.6,5.7599998
20210301T2000,9.090529,0.0,0.0,0.0,1029.1,7.2
20210301T2100,7.7305284,0.0,0.0,0.0,1029.5,13.32
20210301T2200,7.3605285,0.0,0.0,0.0,1029.7,18.0
20210301T2300,6.9305286,0.0,0.0,0.0,1029.8,16.199999
20210302T0000,6.3205285,0.0,0.0,0.0,1030.4,15.4800005
20210302T0100,6.4205284,0.0,0.0,0.0,1030.9,14.04
20210302T0200,5.6205287,0.0,0.0,0.0,1031.5,10.799999
20210302T0300,3.9605286,0.0,0.0,0.0,1030.8,16.919998
20210302T0400,3.0005286,0.0,0.0,0.0,1030.6,12.24
20210302T0500,2.3205285,0.0,0.0,0.0,1031.9,10.08
20210302T0600,2.0005286,0.0,0.0,0.0,1032.2,7.92
20210302T0700,2.0405285,0.0,0.0,0.0,1031.8,5.7599998
20210302T0800,2.4405286,53.666668,0.0,0.0,1032.1,4.32
20210302T0900,3.9405286,60.0,0.0,0.0,1032.4,3.6
20210302T1000,7.3405285,60.0,0.0,0.0,1032.5,1.8
20210302T1100,9.910529,60.0,0.0,0.0,1032.0,2.8799999
20210302T1200,11.890529,60.0,0.0,0.0,1031.4,2.52
20210302T1300,14.140529,60.0,0.0,0.0,1030.8,3.2399998
20210302T1400,15.520529,60.0,0.0,0.0,1030.6,3.2399998
20210302T1500,16.37053,57.510635,0.0,3.9,1030.0,4.32
20210302T1600,16.740528,57.70213,0.0,3.6000001,1030.0,5.3999996
20210302T1700,16.490528,57.70213,0.0,3.6000001,1029.8,6.4799995
20210302T1800,15.640529,58.085106,0.0,3.0,1030.0,11.159999
20210302T1900,13.820529,17.918226,0.0,0.6,1030.4,10.440001
20210302T2000,11.140529,0.0,0.0,0.0,1030.8,11.159999
20210302T2100,10.040529,0.0,0.0,2.4,1031.3,11.879999
20210302T2200,9.540529,0.0,0.0,0.0,1031.3,16.919998
20210302T2300,8.480529,0.0,0.0,0.0,1031.8,14.04
20210303T0000,8.040529,0.0,0.0,0.0,1031.9,13.32
20210303T0100,7.7005286,0.0,0.0,1.2,1032.2,15.4800005
20210303T0200,7.0105286,0.0,0.0,3.3000002,1032.9,12.599999
20210303T0300,6.1505284,0.0,0.0,4.8,1032.3,3.96
20210303T0400,5.7705283,0.0,0.0,4.2000003,1031.7,7.92
20210303T0500,6.6005287,0.0,0.0,1.5,1032.0,13.32
20210303T0600,7.2105284,0.0,0.0,0.0,1032.8,10.08
20210303T0700,6.4305286,0.0,0.0,0.0,1032.6,11.159999
20210303T0800,6.6505284,55.583332,0.0,0.0,1032.3,11.159999
20210303T0900,7.6705284,60.0,0.0,0.0,1032.4,4.32
20210303T1000,9.430529,60.0,0.0,0.0,1032.1,3.2399998
20210303T1100,11.660529,60.0,0.0,0.0,1031.9,1.4399999
20210303T1200,13.440529,60.0,0.0,0.0,1030.9,1.08
20210303T1300,14.780529,60.0,0.0,0.0,1029.7,7.5599995
20210303T1400,15.890529,60.0,0.0,0.0,1028.9,6.8399997
20210303T1500,16.56053,60.0,0.0,0.0,1027.5,6.12
20210303T1600,16.90053,60.0,0.0,0.0,1027.3,7.92
20210303T1700,16.71053,59.425533,0.0,0.90000004,1027.2,9.0
20210303T1800,15.950529,56.170216,0.0,6.0,1026.4,7.92
20210303T1900,15.220529,18.270924,0.0,6.0,1026.6,7.92
20210303T2000,14.210529,0.0,0.0,37.0,1025.8,9.72
20210303T2100,13.310529,0.0,0.0,5.0,1025.9,10.799999
20210303T2200,12.540529,0.0,0.0,36.0,1026.3,10.08
20210303T2300,11.630529,0.0,0.0,92.0,1025.6,10.08
20210304T0000,11.150529,0.0,0.0,100.0,1025.5,9.36
20210304T0100,11.000529,0.0,0.0,100.0,1025.5,9.0
20210304T0200,10.770529,0.0,0.0,100.0,1025.1,10.440001
20210304T0300,10.610529,0.0,0.0,95.0,1024.5,17.64
20210304T0400,10.090529,0.0,0.0,2.0,1023.8,15.4800005
20210304T0500,9.190529,0.0,0.0,51.0,1023.6,22.68
20210304T0600,7.9705286,0.0,0.0,100.0,1023.7,16.919998
20210304T0700,7.540529,0.0,0.0,100.0,1023.0,14.04
20210304T0800,8.180529,0.0,0.0,100.0,1022.8,10.08
20210304T0900,8.930529,24.893618,0.0,55.0,1022.6,8.64
20210304T1000,10.510529,0.0,0.0,100.0,1021.6,9.72
20210304T1100,11.980529,29.361702,0.0,48.0,1021.0,12.959999
20210304T1200,14.770529,0.0,0.0,96.0,1019.8,16.919998
20210304T1300,13.860529,0.0,0.0,100.0,1019.1,21.96
20210304T1400,14.630529,0.0,0.0,100.0,1019.2,24.84
20210304T1500,13.560529,0.0,0.3,100.0,1018.6,24.48
20210304T1600,12.670529,0.0,0.2,100.0,1018.3,26.28
20210304T1700,11.780529,0.0,0.0,100.0,1018.2,24.48
20210304T1800,10.600529,0.0,0.0,100.0,1018.2,21.24
20210304T1900,9.820529,0.0,0.0,100.0,1018.0,21.599998
20210304T2000,9.620529,0.0,0.0,100.0,1017.4,23.759998
20210304T2100,8.580529,0.0,0.0,9.0,1018.7,23.4
20210304T2200,7.540529,0.0,0.0,0.0,1019.4,15.119999
20210304T2300,7.6105285,0.0,0.0,100.0,1018.8,15.84
20210305T0000,8.230529,0.0,0.0,100.0,1019.1,21.24
20210305T0100,8.270529,0.0,0.0,100.0,1019.4,14.759999
20210305T0200,7.6705284,0.0,0.0,100.0,1019.6,13.679999
20210305T0300,7.290529,0.0,0.0,100.0,1019.5,11.159999
20210305T0400,7.0905285,0.0,0.0,100.0,1019.5,12.599999
20210305T0500,6.4805284,0.0,0.0,100.0,1019.4,15.4800005
20210305T0600,5.9705286,0.0,0.0,100.0,1019.9,14.4
20210305T0700,5.4605284,0.0,0.0,100.0,1020.4,13.679999
20210305T0800,5.1805286,0.0,0.0,100.0,1020.5,15.4800005
20210305T0900,5.3505287,0.0,0.0,100.0,1020.9,15.119999
20210305T1000,6.0805287,0.0,0.0,100.0,1022.5,15.4800005
20210305T1100,6.9905286,0.0,0.0,100.0,1022.0,16.199999
20210305T1200,7.9305286,0.0,0.0,100.0,1020.8,16.199999
20210305T1300,7.7005286,0.6382978,0.0,93.0,1021.7,20.519999
20210305T1400,7.5305285,0.0,0.0,100.0,1022.8,19.08
20210305T1500,7.5105286,0.0,0.0,100.0,1022.6,18.359999
20210305T1600,7.0105286,0.0,0.0,100.0,1022.5,24.119999
20210305T1700,6.7505283,0.0,0.0,100.0,1022.6,26.64
20210305T1800,6.6905284,0.0,0.0,100.0,1023.5,21.24
20210305T1900,6.790529,0.0,0.0,100.0,1024.0,16.56
20210305T2000,6.4605284,0.0,0.0,100.0,1024.4,16.199999
20210305T2100,5.6005287,0.0,0.0,100.0,1025.5,19.8
20210305T2200,4.5805287,0.0,0.0,100.0,1026.7,28.8
